Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
425014,1519,1731,66,36,9999,0,1475,0,3808,5616,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4353,1364,0,54,36,33,38,35,28,54,39,29,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
426015,1519,1731,66,36,9999,0,1438,0,3808,5475,3,3,1382,490,768,0,0,72,72,31,0,0,2,0,2,1440,1584,4433,1364,0,36,55,47,50,50,19,36,27,35,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
427014,1519,1731,66,36,9999,0,1442,0,3808,5491,3,3,1382,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4237,1362,0,38,35,33,36,31,38,25,23,33,42,0,0,14805,1848,0,1597,109,1707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
428014,1519,1731,66,36,9999,0,1427,0,3808,5434,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4281,1358,0,33,27,39,18,22,16,33,30,28,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
429014,1519,1731,66,36,9999,0,1500,0,3808,5712,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4248,1355,0,39,27,38,35,27,31,36,39,6,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
430015,1519,1731,66,36,9999,0,1437,0,3808,5472,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4351,1352,0,40,43,23,18,22,33,22,40,21,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
431014,1519,1731,66,36,9999,0,1451,0,3810,5528,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4362,1360,0,33,33,25,12,22,26,23,33,25,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
432015,1519,1731,66,36,9999,0,1470,0,3810,5600,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4284,1360,0,33,17,35,21,30,19,26,33,30,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
433015,1519,1731,66,36,9999,0,1442,0,3810,5494,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4324,1352,0,48,17,16,21,11,33,48,41,25,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
434015,1519,1731,66,36,9999,0,1461,0,3810,5566,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4319,1371,0,39,50,31,57,47,33,39,36,21,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
435015,1519,1731,66,36,9999,0,1447,0,3810,5513,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4233,1368,0,26,27,31,6,30,22,23,26,16,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
436016,1519,1731,66,36,9999,0,1433,0,3810,5459,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4278,1350,0,33,35,26,26,17,19,17,33,36,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
437015,1519,1731,66,36,9999,0,1414,0,3810,5387,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4286,1366,0,46,22,31,23,12,36,34,46,21,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
438016,1519,1731,66,36,9999,0,1415,0,3810,5391,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4228,1368,0,40,26,38,30,35,31,39,40,36,42,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
439054,1518,1732,66,36,9999,0,1445,0,3810,5505,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4296,1375,0,40,35,31,31,29,35,5,40,12,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
440015,1518,1732,66,36,9999,0,1500,0,3810,5806,3,3,1382,490,2000,0,0,72,72,30,0,0,1,0,2,1440,1584,4217,1359,0,33,12,30,33,18,15,33,33,21,43,0,0,14805,1849,0,1597,109,1707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
441016,1518,1732,66,36,9999,0,1433,0,3810,5459,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4186,1348,0,33,18,31,31,16,26,23,33,21,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
442016,1518,1732,65,36,9999,0,1456,0,3810,5547,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4119,1359,0,41,6,27,30,17,41,30,34,28,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
443016,1518,1732,65,36,9999,0,1445,0,3810,5505,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4098,1365,0,35,30,31,17,26,15,35,26,34,41,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
444017,1518,1732,65,36,9999,0,1464,0,3810,5577,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4214,1359,0,26,12,22,31,17,26,19,16,11,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
445016,1518,1732,65,36,9999,0,1424,0,3810,5425,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4238,1361,0,34,31,7,17,12,21,34,25,16,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
446016,1518,1732,65,36,9999,0,1456,0,3810,5547,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4345,1351,0,43,12,26,22,26,36,43,41,21,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
447016,1518,1732,65,36,9999,0,1465,0,3810,5581,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4320,1357,0,35,31,17,15,22,33,35,28,34,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
448016,1518,1732,65,36,9999,0,1423,0,3810,5421,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4284,1344,0,35,26,23,27,17,35,23,30,11,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
449016,1518,1732,65,36,9999,0,1462,0,3810,5570,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4292,1361,0,30,22,17,38,26,30,30,30,21,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
450017,1518,1732,65,36,9999,0,1422,0,3810,5417,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4262,1371,0,36,35,42,30,21,28,16,36,16,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
451017,1518,1732,65,36,9999,0,1450,0,3809,5523,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4218,1356,0,37,36,18,12,17,37,37,33,28,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
452016,1518,1732,65,36,9999,0,1437,0,3809,5473,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4226,1346,0,28,12,35,22,18,27,22,28,25,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
453017,1518,1732,65,36,9999,0,1409,0,3811,5369,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4245,1361,0,33,31,33,26,11,33,11,25,17,42,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
454017,1518,1732,65,36,9999,0,1447,0,3811,5514,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4325,1350,0,33,21,31,21,12,33,21,33,11,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
455017,1518,1732,65,36,9999,0,1429,0,3811,5445,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4401,1374,0,39,35,22,22,30,39,37,36,16,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
456017,1518,1732,65,36,9999,0,1455,0,3811,5545,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4329,1361,0,43,38,27,27,21,23,25,43,28,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
457017,1518,1732,65,36,9999,0,1460,0,3811,5564,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4308,1353,0,30,25,26,23,17,30,11,22,30,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
458017,1518,1732,65,36,9999,0,1442,0,3811,5495,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4359,1357,0,36,26,27,23,36,27,36,35,26,43,0,0,14805,1849,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
459057,1513,1732,65,36,9999,0,1447,0,3811,5514,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4397,1348,0,34,23,31,22,30,27,26,34,17,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
460017,1513,1732,65,36,9999,0,1475,0,3811,5621,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4419,1360,0,38,42,35,26,33,31,30,38,11,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
461017,1513,1732,65,36,9999,0,1456,0,3808,5544,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4399,1361,0,39,21,30,27,30,19,26,39,21,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
462018,1513,1732,65,36,9999,0,1449,0,3809,5519,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4454,1353,0,28,30,27,26,19,26,28,23,28,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
463017,1513,1732,65,36,9999,0,1489,0,3809,5671,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4425,1358,0,28,31,45,23,36,15,28,26,21,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
464017,1513,1732,65,36,9999,0,1500,0,3809,5717,3,3,1382,490,2000,0,0,72,72,30,0,0,0,0,2,1440,1584,4500,1354,0,40,38,27,31,35,39,40,33,30,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
465018,1513,1732,65,36,9999,0,1439,0,3809,5481,3,3,1382,490,2000,0,0,73,72,30,0,0,0,0,2,1440,1584,4363,1356,0,38,30,38,27,25,30,37,38,11,43,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
466018,1513,1732,65,36,9999,0,1470,0,3809,5599,4,3,1478,490,2000,0,0,72,72,30,0,0,1,0,2,1440,1584,4553,1364,0,35,29,39,25,40,31,21,35,26,44,0,0,14805,1848,0,1597,109,1707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
467018,1513,1732,65,36,9999,0,1448,0,3809,5515,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4558,1353,0,33,35,30,38,30,26,31,33,30,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
468018,1513,1732,65,36,9999,0,1469,0,3809,5595,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4618,1353,0,45,33,35,18,22,34,45,40,30,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
469018,1513,1732,65,36,9999,0,1500,0,3809,5835,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4575,1360,0,42,38,27,26,27,34,38,42,35,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
470018,1513,1732,65,36,9999,0,1452,0,3809,5530,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4610,1353,0,39,26,31,36,48,21,28,39,26,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
471018,1513,1732,65,36,9999,0,1477,0,3805,5619,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4610,1355,0,47,31,30,35,31,17,17,47,30,46,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
472018,1513,1732,65,36,9999,0,1487,0,3805,5658,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4554,1359,0,40,31,42,38,39,19,27,40,35,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
473018,1513,1732,65,36,9999,0,1494,0,3805,5684,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4463,1359,0,45,31,42,43,35,37,34,45,22,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
474021,1513,1732,65,36,9999,0,1472,0,3805,5600,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4487,1354,0,40,33,35,47,43,31,26,40,23,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
475018,1513,1732,65,36,9999,0,1488,0,3805,5661,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4593,1359,0,39,33,47,44,36,39,38,39,39,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
476018,1513,1732,65,36,9999,0,1492,0,3805,5677,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4514,1359,0,36,42,26,39,38,23,36,35,33,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
477019,1513,1732,65,36,9999,0,1495,0,3805,5688,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4745,1342,0,47,45,36,30,39,46,47,41,35,46,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
478019,1513,1732,65,36,9999,0,1500,0,3805,5711,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4509,1356,0,44,45,38,42,35,30,33,44,23,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
479056,1539,1732,65,36,9999,0,1500,0,3805,5814,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4722,1369,0,38,39,21,31,42,33,21,38,31,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
480019,1539,1732,65,36,9999,0,1500,0,3805,5814,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4740,1346,0,50,33,47,35,45,50,16,36,36,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
481019,1539,1732,65,36,9999,0,1493,0,3803,5677,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4701,1361,0,50,31,44,38,39,5,44,50,30,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
482019,1539,1732,65,36,9999,0,1500,0,3803,5925,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4640,1357,0,50,38,45,38,45,39,34,50,26,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
483019,1539,1732,65,36,9999,0,1492,0,3803,5674,4,3,1478,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,4689,1355,0,40,31,39,33,31,36,30,40,30,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
484020,1539,1732,65,36,9999,0,1499,0,3803,5700,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4585,1360,0,45,35,36,30,35,45,21,31,31,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
485020,1539,1732,65,36,9999,0,1478,0,3803,5620,4,3,1478,490,2000,0,0,72,72,32,0,0,2,0,2,1440,1584,4482,1361,0,33,27,38,33,26,19,26,33,30,44,0,0,14805,1848,0,1597,109,1707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
486020,1539,1732,65,36,9999,0,1450,0,3803,5514,4,3,1478,490,2000,0,0,71,72,32,0,0,0,0,2,1440,1584,4503,1357,0,51,31,27,45,35,37,51,39,35,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
487020,1539,1732,65,36,9999,0,1500,0,3803,5788,4,3,1478,490,2000,0,0,72,72,33,0,0,0,0,2,1440,1584,4548,1359,0,47,43,36,31,31,21,27,47,31,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
488020,1539,1732,65,36,9999,0,1467,0,3803,5579,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4556,1358,0,39,42,38,43,42,26,39,35,30,44,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
489020,1539,1732,65,36,9999,0,1483,0,3803,5639,4,3,1478,490,2000,0,0,72,72,32,0,0,0,0,2,1440,1584,4563,1356,0,38,39,33,38,19,26,38,19,40,45,0,0,14805,1848,0,1597,109,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
490020,1539,1732,65,36,9999,0,1496,0,3803,5689,3,3,1382,490,2000,0,0,72,72,31,0,0,2,0,2,1440,1584,4408,1374,0,39,63,57,63,56,39,23,33,37,43,0,0,14805,1848,0,1597,109,1707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
