Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
171988,1860,1274,87,37,9999,0,1500,0,4026,6425,4,4,1478,525,2000,1,1,73,72,51,0,73,0,20,4,1440,1584,4991,4968,297,54,42,42,45,42,50,54,47,25,75,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,297,100
172989,1860,1274,87,37,9999,0,1450,0,4026,5837,4,4,1382,525,1353,1,1,72,72,48,0,71,0,15,4,1440,1584,4664,1468,312,54,27,45,33,26,42,30,54,19,49,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,100
173988,1860,1274,87,37,9999,0,1500,0,4026,6183,4,4,1171,525,1555,1,1,73,72,45,0,73,0,23,4,1440,1584,4791,1471,301,60,25,39,30,31,11,38,60,10,50,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100
174989,1860,1274,87,37,9999,0,1500,0,4026,6171,4,4,1286,525,1804,1,1,72,72,44,0,73,0,13,4,1440,1584,4732,1472,311,61,42,38,35,19,34,35,61,19,49,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,100
175989,1860,1274,87,37,9999,0,1500,0,4026,6155,4,4,1382,525,1804,1,1,72,72,45,0,73,0,8,4,1440,1584,4656,1473,300,47,27,31,30,35,21,38,47,5,48,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100
176989,1860,1274,87,37,9999,0,1492,0,4026,6006,4,4,1171,525,1804,1,1,72,72,45,0,73,0,3,4,1440,1584,4598,1486,299,52,31,33,35,35,52,25,42,19,48,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100
177990,1860,1274,87,37,9999,0,1493,0,4026,6010,4,4,1171,525,1804,1,1,73,72,44,0,73,0,2,4,1440,1584,4679,1463,299,50,23,18,33,18,28,44,50,23,48,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100
178989,1860,1274,87,37,9999,0,1500,0,4026,6115,4,4,1382,525,1804,1,1,72,72,45,0,73,0,3,4,1440,1584,4674,1471,294,47,25,19,7,22,25,47,47,19,49,0,0,51133,1396,0,1090,168,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100
180012,1851,1272,87,37,9999,0,1486,0,4051,6019,4,4,1382,525,1804,1,1,73,72,44,0,73,0,46,4,1440,1584,4454,1453,279,57,38,19,26,18,38,11,57,26,46,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,100
180989,1851,1272,87,37,9999,0,1500,0,4051,6202,4,4,1670,525,1804,1,1,73,72,45,0,73,0,4,4,1440,1584,4561,1462,287,68,38,36,33,23,15,33,68,23,47,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,100
181989,1851,1272,87,37,9999,0,1407,0,4051,5699,4,4,1286,525,1555,1,1,67,72,45,0,66,6,5,4,1440,1584,4797,1422,277,60,36,38,23,35,38,27,60,15,49,0,0,51286,1394,0,1088,168,1257,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,100
182989,1851,1272,87,37,9999,0,1416,0,4051,5736,4,4,825,525,1804,1,1,72,72,46,0,73,1,23,4,1440,1584,5179,1410,274,54,29,23,38,31,22,42,54,19,51,0,0,51286,1394,0,1088,168,1257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,100
183990,1851,1272,87,37,9999,0,1463,0,4051,5926,4,4,1382,525,1804,1,1,72,72,45,0,73,1,114,4,1440,1584,5256,1415,270,47,33,39,27,39,23,38,47,23,51,0,0,51286,1394,0,1088,168,1257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,100
184990,1851,1272,87,37,9999,0,1463,0,4051,5926,4,4,825,525,1804,1,1,72,72,46,0,73,0,54,4,1440,1584,4888,1417,268,44,36,29,40,31,44,35,44,23,50,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,100
185990,1851,1272,87,37,9999,0,1487,0,4051,6023,4,4,1382,525,1804,1,1,72,72,45,0,73,0,38,4,1440,1584,4909,1421,272,47,33,27,36,35,40,44,47,19,48,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,100
186989,1851,1272,87,37,9999,0,1435,0,4051,5813,4,4,710,525,1804,1,1,73,72,45,0,73,0,24,4,1440,1584,4959,1420,270,50,23,27,13,31,33,40,50,15,50,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,100
187990,1851,1272,87,37,9999,0,1451,0,4051,5878,4,4,710,525,1804,1,1,72,72,45,0,73,0,4,4,1440,1584,4970,1417,279,50,36,36,27,27,35,30,50,19,50,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,100
188990,1851,1272,87,37,9999,0,1446,0,4051,5857,4,4,1056,525,1804,1,1,73,72,45,0,73,0,62,4,1440,1584,4630,1409,281,45,45,40,27,33,45,45,39,30,48,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100
189990,1851,1272,87,37,9999,0,1440,0,4054,5837,4,4,710,525,1804,1,1,73,72,44,0,73,0,22,4,1440,1584,4676,1408,280,44,33,25,33,26,39,23,44,19,47,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,100
190990,1851,1272,87,37,9999,0,1397,0,4054,5663,4,4,710,525,1804,1,1,72,72,45,0,73,0,10,4,1440,1584,4627,1419,273,52,39,39,29,33,44,41,52,26,48,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,100
191991,1851,1272,87,37,9999,0,1430,0,4054,5797,4,4,825,525,1804,1,1,73,72,45,0,72,0,51,4,1440,1584,4996,1412,277,56,45,25,31,35,26,36,56,19,47,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,100
192990,1851,1272,87,37,9999,0,1434,0,4054,5813,4,4,1382,525,1804,1,1,65,72,44,0,72,0,36,4,1440,1584,8065,1426,271,31,38,38,40,31,11,30,31,10,41,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,100
193990,1851,1272,87,37,9999,0,1383,0,4054,5606,4,4,1056,525,1804,1,1,73,72,45,0,63,11,58,4,1440,1584,4971,1448,271,42,35,35,18,45,21,35,42,22,51,0,0,51286,1394,0,1088,168,1257,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,100
194991,1851,1272,87,37,9999,0,1312,0,4054,5318,4,4,1171,525,1804,1,1,71,72,45,0,73,0,73,0,1440,1584,2759,1297,262,72,35,42,42,42,56,59,72,25,32,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,100
195991,1851,1272,87,37,9999,0,1112,0,4054,4508,4,4,710,525,1555,1,1,73,72,45,0,69,3,10,0,1440,1584,1985,1400,268,28,40,27,31,33,26,27,28,19,28,0,0,51286,1394,0,1088,168,1257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,100
196990,1851,1272,86,37,9999,0,1048,0,4077,4272,4,4,710,525,1353,1,1,72,72,45,0,73,0,42,0,1440,1584,2163,1414,269,52,25,38,31,31,52,51,50,14,29,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,100
197991,1851,1272,86,37,9999,0,1158,0,4077,4721,4,4,710,525,1555,1,1,73,72,45,0,73,0,96,0,1440,1584,1842,1341,264,47,27,36,31,35,27,25,47,19,25,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,100
198990,1851,1272,86,37,9999,0,1424,0,4077,5805,4,4,710,525,1555,1,1,73,72,45,0,73,0,132,0,1440,1584,1518,1345,266,56,31,42,38,22,41,50,56,11,25,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,100
200016,1786,1328,86,37,9999,0,1192,0,4057,4835,4,4,2419,525,2000,1,1,73,72,48,0,73,0,58,0,1440,1584,2131,4692,272,55,63,60,52,59,55,54,52,25,51,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,272,100
200990,1786,1328,86,37,9999,0,1144,0,4057,4641,4,4,940,525,2000,1,1,73,72,51,0,72,0,33,0,1440,1584,1918,4738,273,47,45,38,42,31,47,44,44,27,52,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,273,100
201991,1786,1328,86,37,9999,0,1214,0,4057,4925,4,4,940,525,1555,1,1,73,72,50,0,73,0,55,0,1440,1584,2156,4764,273,50,40,47,43,45,36,50,42,21,54,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,273,100
202991,1786,1328,86,37,9999,0,1272,0,4057,5160,4,4,825,525,1804,1,1,72,72,51,0,73,0,56,0,1440,1584,2163,4777,281,52,52,47,47,47,52,50,52,25,54,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,281,100
203991,1786,1328,86,37,9999,0,1172,0,4057,4754,4,4,710,525,2000,1,1,73,72,51,0,73,0,61,0,1440,1584,1739,4780,277,52,47,52,38,45,42,44,52,23,52,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,277,100
204991,1786,1328,86,37,9999,0,1191,0,4057,4831,4,4,710,525,2000,1,1,73,72,51,0,73,0,21,0,1440,1584,1610,3942,273,69,64,66,68,69,47,50,69,33,47,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,273,100
205991,1786,1328,86,37,9999,0,1192,0,4057,4835,4,4,710,525,2000,1,1,72,72,51,0,73,0,22,0,1440,1584,1877,4480,277,52,36,47,47,42,36,38,52,25,50,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,277,100
206991,1786,1328,86,37,9999,0,1142,0,4057,4633,4,4,710,525,1555,1,1,72,72,51,0,73,0,22,0,1440,1584,2409,4518,277,47,41,50,52,44,47,44,47,37,51,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,277,100
207991,1786,1328,86,37,9999,0,1104,0,4057,4478,4,4,1171,525,1804,1,1,73,72,51,0,73,0,19,0,1440,1584,1884,4525,275,50,59,52,52,54,50,44,47,31,51,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,275,100
208991,1786,1328,86,37,9999,0,1262,0,4057,5119,4,4,710,525,1804,1,1,72,72,51,0,73,0,43,0,1440,1584,2060,4492,273,54,50,42,45,47,54,52,45,25,51,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,273,100
209992,1786,1328,86,37,9999,0,1145,0,4068,4657,4,4,1056,525,2000,1,1,73,72,50,0,73,0,10,0,1440,1584,1858,4481,271,47,52,56,52,54,47,44,44,31,49,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,271,100
210993,1786,1328,86,36,9999,0,1207,0,4068,4910,4,4,940,525,2000,1,1,72,72,51,0,73,0,20,0,1440,1584,2865,4011,274,68,73,72,71,60,52,52,68,50,51,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,274,100
211992,1786,1328,86,36,9999,0,1105,0,4068,4495,4,4,1056,525,1555,1,1,72,72,51,0,73,0,25,0,1440,1584,1864,4497,276,54,47,50,47,42,50,50,54,34,49,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,276,100
212992,1786,1328,86,36,9999,0,1109,0,4068,4511,4,4,710,525,2000,1,1,73,72,50,0,73,0,7,0,1440,1584,2163,4538,277,55,59,60,59,63,44,55,47,21,52,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,277,100
213992,1786,1328,86,36,9999,0,1139,0,4068,4633,4,4,825,525,2000,1,1,72,72,51,0,73,0,88,0,1440,1584,2070,3666,273,47,54,35,40,39,33,44,47,21,46,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,273,100
214992,1786,1328,86,36,9999,0,1334,0,4068,5426,4,4,1478,525,2000,1,1,72,72,51,0,73,0,88,0,1440,1584,2198,4502,274,40,55,56,58,52,35,40,35,36,53,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,274,100
215992,1786,1328,86,36,9999,0,1210,0,4068,4922,4,4,1478,525,2000,1,1,73,72,50,0,73,0,69,0,1440,1584,1937,4435,274,31,63,52,56,54,27,27,31,22,51,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,274,100
216992,1786,1328,86,36,9999,0,1200,0,4068,4881,4,4,1478,525,2000,1,1,73,72,50,0,73,0,18,0,1440,1584,1639,4461,270,31,39,45,43,45,31,25,22,34,48,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,270,100
217992,1786,1328,86,36,9999,0,1106,0,4068,4499,4,4,1478,525,2000,1,1,73,72,51,0,73,0,15,0,1440,1584,1734,4488,271,33,39,45,31,38,23,22,33,25,49,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,271,100
218992,1786,1328,86,36,9999,0,1179,0,4068,4796,4,4,1478,525,2000,1,1,73,72,50,0,73,0,16,0,1440,1584,1806,4520,269,35,39,36,39,31,19,30,35,27,49,0,0,51440,1450,0,1144,168,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,269,100
220016,1720,1318,86,36,9999,0,1133,0,4074,4615,4,4,1478,525,2000,1,1,73,72,51,0,73,0,10,0,1440,1584,1637,4487,272,54,39,39,38,40,23,0,54,23,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,272,100
220992,1720,1318,86,36,9999,0,1200,0,4074,4888,4,4,1478,525,2000,1,1,72,72,50,0,73,0,8,0,1440,1584,1828,4493,271,33,52,42,45,42,28,21,33,27,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,271,100
221993,1720,1318,86,36,9999,0,1157,0,4074,4713,4,4,1478,525,1353,1,1,73,72,51,0,73,0,4,0,1440,1584,1670,4498,271,42,40,38,35,36,19,42,19,15,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,271,100
222993,1720,1318,86,36,9999,0,1275,0,4074,5194,4,4,1478,525,2000,1,1,73,72,51,0,73,0,29,0,1440,1584,1814,4491,269,50,43,39,43,40,15,19,50,21,50,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,269,100
223993,1720,1318,86,36,9999,0,1278,0,4074,5206,4,4,1478,525,2000,1,1,73,72,51,0,73,0,6,0,1440,1584,1655,4494,269,43,43,42,48,40,23,15,43,15,50,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,269,100
224992,1720,1318,86,36,9999,0,1133,0,4074,4615,4,4,1478,525,2000,1,1,73,72,51,0,73,0,7,0,1440,1584,1858,4516,272,48,27,45,38,45,14,48,23,21,50,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,272,100
225993,1720,1318,86,36,9999,0,1199,0,4074,4884,4,4,1478,525,2000,1,1,73,72,51,0,73,0,60,0,1440,1584,1928,4244,259,42,42,47,42,45,19,30,42,30,48,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,259,100
226993,1720,1318,86,36,9999,0,1119,0,4074,4558,4,4,1478,525,2000,1,1,73,72,51,0,73,0,96,0,1440,1584,1517,4418,272,42,31,43,42,47,19,19,42,30,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,272,100
227993,1720,1318,86,36,9999,0,1180,0,4074,4807,4,4,1478,525,2000,1,1,73,72,50,0,73,0,96,0,1440,1584,1562,4453,274,41,39,47,40,33,41,14,36,19,48,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,274,100
228993,1720,1318,86,36,9999,0,1137,0,4074,4632,4,4,1478,525,2000,1,1,73,72,51,0,73,0,4,0,1440,1584,1570,4443,274,42,39,44,38,40,15,19,42,23,48,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,274,100
229993,1720,1318,86,36,9999,0,1107,0,4078,4514,4,4,1478,525,2000,1,1,72,72,50,0,73,0,9,0,1440,1584,1511,4465,274,42,45,45,33,47,23,42,23,23,48,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,274,100
230993,1720,1318,86,36,9999,0,1279,0,4078,5215,4,4,1478,525,2000,1,1,73,72,50,0,73,0,5,0,1440,1584,1595,4459,268,40,47,43,36,40,40,21,25,16,48,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,268,100
231993,1720,1318,86,36,9999,0,1114,0,4078,4542,4,4,1478,525,2000,1,1,72,72,51,0,73,0,6,0,1440,1584,1696,4481,271,33,50,50,38,40,33,25,30,28,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,271,100
232993,1720,1318,86,36,9999,0,1192,0,4078,4860,4,4,1478,525,2000,1,1,73,72,51,0,73,0,21,0,1440,1584,1701,4469,268,26,43,43,48,35,25,26,25,16,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,268,100
233993,1720,1318,86,36,9999,0,1124,0,4078,4583,4,4,1478,525,2000,1,1,73,72,50,0,73,0,3,0,1440,1584,1500,4484,272,31,43,51,40,38,30,31,11,25,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,272,100
234993,1720,1318,86,36,9999,0,1192,0,4078,4860,4,4,1478,525,2000,1,1,73,72,50,0,73,0,2,0,1440,1584,1494,4492,269,36,45,38,39,43,14,36,21,30,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,269,100
235993,1720,1318,86,36,9999,0,1200,0,4078,4893,4,4,1478,525,2000,1,1,73,72,50,0,73,0,4,0,1440,1584,1493,4509,269,40,33,35,42,45,22,15,40,15,49,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,269,100
236993,1720,1318,86,36,9999,0,1163,0,4078,4742,4,4,1478,525,2000,1,1,73,72,51,0,73,0,25,0,1440,1584,1636,4412,266,31,52,44,44,43,15,31,23,28,48,0,0,51357,1440,0,1134,168,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,266,100
