Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
475009,714,2452,57,28,9999,0,1478,0,3721,5499,4,4,1478,525,2000,0,0,33,72,46,0,0,50,0,2,1440,1584,10296,873,0,57,38,45,36,43,21,47,57,27,36,0,0,15677,2521,0,2319,113,2433,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
476009,714,2452,57,28,9999,0,1459,0,3721,5428,4,4,1478,525,2000,0,0,31,72,46,0,0,45,0,2,1440,1584,9991,914,0,50,63,57,65,55,33,42,50,28,31,0,0,15677,2521,0,2319,113,2433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
477009,714,2452,57,28,9999,0,1412,0,3721,5254,4,4,1478,525,2000,0,0,30,72,43,0,0,60,0,2,1440,1584,10707,894,0,56,42,31,36,23,23,50,56,15,33,0,0,15677,2521,0,2319,113,2433,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
478009,714,2452,57,28,9999,0,1500,0,3721,5622,4,4,1478,525,2000,0,0,24,72,39,0,0,57,0,2,1440,1584,8780,815,0,62,45,47,39,33,47,31,62,11,30,0,0,15677,2521,0,2319,113,2433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
479009,714,2452,57,28,9999,0,1500,0,3721,5618,4,4,1478,525,2000,0,0,26,72,43,0,0,50,0,2,1440,1584,9487,747,0,50,47,50,63,60,47,27,50,27,39,0,0,15677,2521,0,2319,113,2433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
480077,713,2452,57,28,9999,0,1500,0,3721,5674,4,4,1478,525,2000,0,0,32,72,44,0,0,41,0,2,1440,1584,9596,736,0,57,39,40,26,12,57,34,55,15,39,0,0,15677,2519,0,2321,112,2433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
481009,713,2452,57,28,9999,0,1499,0,3721,5577,4,4,1478,525,2000,0,0,36,72,48,0,0,36,0,2,1440,1584,10350,825,88,57,38,36,42,43,45,42,57,19,39,0,0,15677,2519,0,2321,112,2433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100
482010,713,2452,57,28,9999,0,1406,0,3716,5224,4,4,1478,525,2000,0,0,33,72,46,0,0,50,0,2,1440,1584,10908,750,0,63,45,40,39,22,36,33,63,10,39,0,0,15677,2519,0,2321,112,2433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
483009,713,2452,57,28,9999,0,1436,0,3716,5336,4,4,1478,525,2000,0,0,29,72,41,0,0,50,0,2,1440,1584,9387,756,0,72,33,43,38,43,43,21,72,11,33,0,0,15677,2519,0,2321,112,2433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
484010,713,2452,57,28,9999,0,1478,0,3716,5492,4,4,1478,525,2000,0,0,29,72,40,0,0,45,0,2,1440,1584,7985,749,0,60,35,27,40,26,60,47,42,23,36,0,0,15677,2519,0,2321,112,2433,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
485010,713,2452,57,28,9999,0,1434,0,3716,5328,4,4,1478,525,2000,0,0,36,72,49,0,0,36,0,2,1440,1584,9058,757,0,61,36,42,39,33,29,36,61,15,40,0,0,15677,2519,0,2321,112,2433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
486010,713,2452,57,28,9999,0,1374,0,3716,5105,4,4,1478,525,2000,0,0,36,72,46,0,0,38,0,2,1440,1584,7707,753,0,69,45,42,36,44,42,45,69,19,35,0,0,15677,2519,0,2321,112,2433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
487010,713,2452,57,28,9999,0,1489,0,3716,5533,4,4,1478,525,2000,0,0,36,72,49,0,0,39,0,2,1440,1584,8037,748,0,58,39,35,38,26,39,38,58,30,32,0,0,15677,2519,0,2321,112,2433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
488011,713,2452,57,28,9999,0,1398,0,3716,5194,4,4,1478,525,2000,0,0,34,72,48,0,0,39,0,2,1440,1584,9137,749,0,59,31,31,27,40,39,59,57,27,39,0,0,15677,2519,0,2321,112,2433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
489010,713,2452,57,28,9999,0,1404,0,3716,5217,4,4,1478,525,2000,0,0,36,72,45,0,0,40,0,2,1440,1584,9736,748,0,57,36,26,26,38,28,27,57,11,27,0,0,15677,2519,0,2321,112,2433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
490010,713,2452,57,28,9999,0,1389,0,3716,5161,4,4,1478,525,2000,0,0,27,72,44,0,2,48,0,2,1440,1584,6719,756,0,63,27,50,23,30,60,30,63,28,33,0,0,15677,2519,0,2321,112,2433,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
491010,713,2452,57,28,9999,0,1465,0,3716,5443,4,4,1478,525,2000,0,0,36,72,48,0,0,36,0,1,1440,1584,8281,682,0,63,23,27,36,18,26,63,52,37,34,0,0,15677,2519,0,2321,112,2433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
492010,713,2452,57,28,9999,0,1398,0,3719,5199,4,4,1478,525,2000,0,0,35,72,47,0,0,42,0,0,1440,1584,7729,889,0,64,39,35,45,38,31,35,64,42,37,0,0,15677,2519,0,2321,112,2433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
493011,713,2452,57,28,9999,0,1500,0,3719,5730,4,4,1478,525,2000,0,0,34,72,48,0,0,45,0,2,1440,1584,8023,879,0,69,31,47,35,31,56,30,69,28,31,0,0,15677,2519,0,2321,112,2433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
494012,713,2452,57,28,9999,0,1484,0,3719,5518,4,4,1478,525,2000,0,0,31,72,45,0,0,42,0,2,1440,1584,10704,748,0,63,43,40,38,47,45,40,63,19,39,0,0,15677,2519,0,2321,112,2433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
495011,713,2452,57,28,9999,0,1407,0,3719,5232,4,4,1478,525,2000,0,0,35,72,47,0,0,40,0,2,1440,1584,10231,755,0,52,38,26,38,31,36,52,44,26,40,0,0,15677,2519,0,2321,112,2433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
496011,713,2452,57,28,9999,0,1403,0,3719,5217,4,4,1478,525,2000,0,0,33,72,46,0,0,47,0,2,1440,1584,9357,1315,268,43,44,45,36,39,39,43,40,23,29,0,0,15677,2519,0,2321,112,2433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,100
497011,713,2452,57,28,9999,0,1395,0,3719,5188,4,4,1478,525,2000,0,0,28,72,44,0,0,50,0,2,1440,1584,8530,1178,265,65,44,36,44,42,65,31,47,31,41,0,0,15677,2519,0,2321,112,2433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,100
498011,713,2452,57,28,9999,0,1393,0,3719,5180,4,4,1478,525,2000,0,0,32,72,47,0,0,44,0,2,1440,1584,9598,924,257,60,50,25,45,39,60,26,56,23,41,0,0,15677,2519,0,2321,112,2433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,100
499012,713,2452,57,28,9999,0,1481,0,3719,5507,4,4,1478,525,2000,0,0,36,72,51,0,0,40,0,2,1440,1584,10387,1173,261,54,42,44,36,33,31,54,54,27,36,0,0,15677,2519,0,2321,112,2433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,100
500082,707,2454,57,28,9999,0,1441,0,3719,5359,4,4,1478,525,2000,0,0,26,72,40,0,0,57,0,2,1440,1584,11048,1212,264,44,44,44,47,47,39,43,44,27,41,0,0,15681,2521,0,2322,112,2435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,100
501012,707,2454,57,28,9999,0,1418,0,3719,5273,4,4,1478,525,2000,0,0,29,72,43,0,0,50,0,2,1440,1584,8551,1222,262,57,50,50,52,36,33,57,57,19,40,0,0,15681,2521,0,2322,112,2435,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,100
502011,707,2454,57,28,9999,0,1495,0,3723,5565,4,4,1478,525,2000,0,0,32,72,47,0,0,46,0,2,1440,1584,7821,1178,266,60,42,41,50,41,38,47,60,19,40,0,0,15681,2521,0,2322,112,2435,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,100
503012,707,2454,57,28,9999,0,1399,0,3723,5208,4,4,1478,525,2000,0,0,35,72,50,0,0,42,0,2,1440,1584,14280,1273,269,52,47,42,29,50,50,36,52,5,45,0,0,15681,2521,0,2322,112,2435,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,100
504012,707,2454,57,28,9999,0,1500,0,3723,5763,4,4,1478,525,2000,0,0,24,72,46,0,0,62,0,2,1440,1584,15612,620,0,47,33,26,35,12,47,39,44,15,46,0,0,15681,2521,0,2322,112,2435,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
505012,707,2454,57,28,9999,0,1500,0,3723,5785,4,4,1478,525,2000,0,0,25,72,52,0,0,56,0,2,1440,1584,17860,944,0,55,45,36,33,30,28,50,55,11,51,0,0,15681,2521,0,2322,112,2435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
506011,707,2454,57,28,9999,0,1500,0,3713,5662,4,4,1478,525,2000,0,0,24,72,53,0,0,59,0,2,1440,1584,17801,945,0,47,27,35,36,31,25,47,33,0,48,0,0,15681,2521,0,2322,112,2435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
507012,707,2454,57,28,9999,0,1500,0,3713,5640,4,4,1478,525,2000,0,0,25,72,50,0,0,56,0,2,1440,1584,15345,914,0,62,35,47,31,43,42,30,62,26,45,0,0,15681,2521,0,2322,112,2435,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
508012,707,2454,57,28,9999,0,1500,0,3713,5792,4,4,1478,525,2000,0,0,25,72,48,0,0,55,0,2,1440,1584,15779,923,0,54,30,31,30,42,25,39,54,25,45,0,0,15681,2521,0,2322,112,2435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
509012,707,2454,57,28,9999,0,1500,0,3713,5658,4,4,1478,525,2000,0,0,25,72,46,0,0,58,0,2,1440,1584,17010,953,0,50,52,38,57,33,30,50,42,21,42,0,0,15681,2521,0,2322,112,2435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
510012,707,2454,57,28,9999,0,1494,0,3713,5547,4,4,1478,525,2000,0,0,24,72,49,0,0,55,0,2,1440,1584,15948,924,0,63,31,29,18,31,40,26,63,21,44,0,0,15681,2521,0,2322,112,2435,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
511012,707,2454,57,28,9999,0,1484,0,3713,5510,4,4,1478,525,2000,0,0,25,72,44,0,0,54,0,2,1440,1584,11168,908,0,59,47,31,38,36,43,51,59,23,41,0,0,15681,2521,0,2322,112,2435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
512012,707,2454,57,28,9999,0,1481,0,3717,5504,4,4,1478,525,2000,0,0,29,72,42,0,0,51,0,2,1440,1584,9802,769,0,59,53,42,44,59,31,59,57,28,45,0,0,15681,2521,0,2322,112,2435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
513012,707,2454,57,29,9999,0,1471,0,3717,5467,4,4,1478,525,2000,0,0,32,72,48,0,0,47,0,2,1440,1584,15596,933,0,44,0,38,26,38,42,28,44,11,45,0,0,15681,2521,0,2322,112,2435,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
514012,707,2454,57,29,9999,0,1431,0,3717,5319,4,4,1478,525,2000,0,0,26,72,42,0,0,56,0,2,1440,1584,9517,777,0,52,35,38,35,30,33,44,52,16,31,0,0,15681,2521,0,2322,112,2435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
515012,707,2454,57,29,9999,0,1500,0,3717,5716,4,4,1478,525,2000,0,0,25,72,40,0,0,54,0,2,1440,1584,12981,765,0,52,43,50,31,36,26,52,50,25,38,0,0,15681,2521,0,2322,112,2435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
516012,707,2454,57,29,9999,0,1470,0,3717,5463,4,4,1478,525,2000,0,0,24,72,48,0,0,63,0,2,1440,1584,19452,921,0,47,31,36,31,45,47,26,44,30,50,0,0,15681,2521,0,2322,112,2435,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
517013,707,2454,57,29,9999,0,1445,0,3717,5371,4,4,1478,525,2000,0,0,24,72,53,0,0,55,0,2,1440,1584,17613,747,0,62,31,43,45,41,60,62,22,5,46,0,0,15681,2521,0,2322,112,2435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
518013,707,2454,57,29,9999,0,1413,0,3717,5252,4,4,1478,525,2000,0,0,24,72,52,0,0,57,0,2,1440,1584,13468,753,0,57,50,35,41,38,57,39,34,11,38,0,0,15681,2521,0,2322,112,2435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
519014,707,2454,57,29,9999,0,1389,0,3717,5162,4,4,1478,525,2000,0,0,25,72,45,0,0,53,0,2,1440,1584,11707,748,0,47,45,35,38,35,16,36,47,19,34,0,0,15681,2521,0,2322,112,2435,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
520083,723,2440,57,29,9999,0,1402,0,3717,5211,4,4,1478,525,2000,0,0,27,72,43,0,0,53,0,2,1440,1584,9695,688,0,70,50,31,33,45,25,44,70,29,39,0,0,15679,2507,0,2308,112,2421,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
521013,723,2440,57,29,9999,0,1350,0,3717,5017,4,4,1478,525,2000,0,0,35,72,46,0,0,41,0,2,1440,1584,9278,688,0,73,42,50,50,38,52,73,61,19,39,0,0,15679,2507,0,2308,112,2421,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
522013,723,2440,57,29,9999,0,1368,0,3727,5098,4,4,1478,525,2000,0,0,33,72,46,0,0,43,0,2,1440,1584,10008,701,0,54,31,35,40,38,42,38,54,23,34,0,0,15679,2507,0,2308,112,2421,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
523013,723,2440,57,28,9999,0,1423,0,3727,5303,4,4,1478,525,1804,0,0,27,72,40,0,0,53,0,2,1440,1584,10209,686,0,59,35,45,45,39,59,40,42,27,40,0,0,15679,2507,0,2308,112,2421,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
524013,723,2440,57,28,9999,0,1453,0,3727,5415,4,4,1478,525,2000,0,0,36,72,47,0,0,44,0,2,1440,1584,11002,687,0,58,48,45,31,30,42,58,35,19,43,0,0,15679,2507,0,2308,112,2421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
525013,723,2440,57,28,9999,0,1500,0,3727,5590,4,4,1478,525,2000,0,0,32,72,44,0,0,48,0,2,1440,1584,10808,751,0,57,48,33,40,36,41,57,54,15,43,0,0,15679,2507,0,2308,112,2421,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
526013,723,2440,57,28,9999,0,1477,0,3727,5504,4,4,1478,525,2000,0,0,30,72,43,3,0,49,0,2,1440,1584,13678,764,0,50,52,47,38,42,27,50,35,26,38,0,0,15679,2507,0,2308,112,2421,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
527014,723,2440,57,28,9999,0,1459,0,3727,5437,4,4,1478,525,2000,0,0,27,72,41,0,0,53,0,2,1440,1584,11674,751,0,52,39,43,38,43,27,28,52,11,36,0,0,15679,2507,0,2308,112,2421,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
528014,723,2440,57,28,9999,0,1461,0,3727,5445,4,4,1478,525,681,0,0,26,72,41,0,0,60,0,2,1440,1584,10930,921,0,44,52,42,59,50,44,28,44,25,37,0,0,15679,2507,0,2308,112,2421,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
529014,723,2440,57,28,9999,0,1451,0,3727,5407,4,4,1478,525,2000,0,0,26,72,40,0,0,55,0,2,1440,1584,11608,761,0,38,40,40,39,43,38,36,36,11,35,0,0,15679,2507,0,2308,112,2421,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
530014,723,2440,57,28,9999,0,1392,0,3727,5187,4,4,1478,525,681,0,0,26,72,40,0,0,55,0,2,1440,1584,11007,915,0,63,43,43,39,33,31,31,63,11,37,0,0,15679,2507,0,2308,112,2421,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
531017,723,2440,57,28,9999,0,1427,0,3727,5318,4,4,1478,525,2000,0,0,22,72,43,0,0,55,0,2,1440,1584,12519,915,0,58,43,45,39,46,58,31,35,27,32,0,0,15679,2507,0,2308,112,2421,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
532014,723,2440,57,28,9999,0,1500,0,3720,5680,4,4,1478,525,2000,0,0,28,72,43,0,3,55,0,2,1440,1584,11404,919,0,52,41,35,36,30,47,35,52,28,38,0,0,15679,2507,0,2308,112,2421,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
533014,723,2440,57,29,9999,0,1445,0,3720,5375,4,4,1478,525,2000,0,0,30,72,44,0,0,49,0,2,1440,1584,12856,922,0,65,45,38,38,36,50,35,65,15,44,0,0,15679,2507,0,2308,112,2421,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
534015,723,2440,57,29,9999,0,1500,0,3720,5650,4,4,1478,525,2000,0,0,25,72,40,0,0,57,0,2,1440,1584,12190,905,0,44,33,39,46,33,42,15,44,21,38,0,0,15679,2507,0,2308,112,2421,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
535015,723,2440,57,29,9999,0,1500,0,3720,5654,4,4,1478,525,2000,0,0,34,72,46,0,0,47,0,2,1440,1584,11291,925,0,52,47,45,35,47,47,31,52,16,47,0,0,15679,2507,0,2308,112,2421,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
536016,723,2440,57,29,9999,0,1416,0,3720,5267,4,4,1478,525,2000,0,0,34,72,45,0,0,44,0,2,1440,1584,13294,732,0,61,47,39,43,35,39,50,61,21,51,0,0,15679,2507,0,2308,112,2421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
537015,723,2440,57,29,9999,0,1393,0,3720,5181,4,4,1478,525,2000,0,0,36,72,45,0,0,39,0,2,1440,1584,10832,683,0,54,55,42,45,33,35,54,50,21,43,0,0,15679,2507,0,2308,112,2421,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
538015,723,2440,57,29,9999,0,1439,0,3720,5353,4,4,1478,525,2000,0,0,35,72,43,0,0,43,0,2,1440,1584,9304,683,0,61,33,38,22,35,34,61,44,37,41,0,0,15679,2507,0,2308,112,2421,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
539015,723,2440,57,29,9999,0,1430,0,3720,5319,4,4,1478,525,2000,0,0,35,72,43,0,0,36,0,2,1440,1584,9875,737,0,59,47,38,31,30,34,56,59,27,47,0,0,15679,2507,0,2308,112,2421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
540087,722,2438,57,29,9999,0,1500,0,3720,5602,4,4,1478,525,2000,0,0,36,72,46,0,0,40,0,2,1440,1584,8370,682,0,60,43,36,29,22,33,60,55,37,35,0,0,15661,2505,0,2306,112,2418,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
541015,722,2438,57,29,9999,0,1420,0,3720,5282,4,4,1478,525,2000,0,0,36,72,47,0,0,36,0,2,1440,1584,11119,1220,261,55,47,47,50,47,55,38,38,15,46,0,0,15661,2505,0,2306,112,2418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,100
